plate_group_id,y_number,assay,tier_id,assay_value,median_background_signal
4583,Y22322,FUVMO_sucrose,14,2,0.3087
4583,Y22322,FUVMO_sucrose,14,2.0776,0.3087
4583,Y22322,FUVMO_sucrose,14,1.90448,0.3087
4583,Y22322,FUVMO_sucrose,14,1.9,0.3087
4583,Y22322,FUVMO_sucrose,14,1.94512,0.3087
4572,Y22322,FUVMO_sucrose,14,2.11248,0.3087
4572,Y22322,FUVMO_sucrose,14,2.0344,0.3087
4572,Y22322,FUVMO_sucrose,14,1.90816,0.3087
4572,Y22322,FUVMO_sucrose,14,1.89728,0.3087
4573,Y22322,FUVMO_sucrose,14,2.1312,0.3087
4572,Y22322,FUVMO_sucrose,14,1.9256,0.3087
4572,Y22322,FUVMO_sucrose,14,1.94144,0.3087
4572,Y22322,FUVMO_sucrose,14,2.07264,0.3087
4572,Y22322,FUVMO_sucrose,14,1.84304,0.3087
4572,Y22322,FUVMO_sucrose,14,1.52224,0.3087
4572,Y22322,FUVMO_sucrose,14,1.93424,0.3087
4583,Y22322,FUVMO_sucrose,14,2.06416,0.3087
4572,Y22322,FUVMO_sucrose,14,1.8344,0.3087
4573,Y22322,FUVMO_sucrose,14,1.99968,0.3087
4572,Y22322,FUVMO_sucrose,14,1.81584,0.3087
4568,Y22322,FUVMO_sucrose,14,2.09104,0.3087
4568,Y22322,FUVMO_sucrose,14,2.1456,0.3087
4568,Y22322,FUVMO_sucrose,14,2.05024,0.3087
4551,Y22322,FUVMO_sucrose,14,1.7952,0.3087
4551,Y22322,FUVMO_sucrose,14,1.89152,0.3087
4551,Y22322,FUVMO_sucrose,14,1.98112,0.3087
4551,Y22322,FUVMO_sucrose,14,1.98672,0.3087
4568,Y22322,FUVMO_sucrose,14,2.0792,0.3087
4568,Y22322,FUVMO_sucrose,14,2.08704,0.3087
4580,Y22322,FUVMO_sucrose,14,1.7568,0.3087
4580,Y22322,FUVMO_sucrose,14,2.00944,0.3087
4585,Y22322,FUVMO_sucrose,14,1.69136,0.3087
4588,Y22322,FUVMO_sucrose,14,2.0376,0.3087
3651,Y22322,FUVMO_sucrose,14,2.3391,0.3283
3651,Y22322,FUVMO_sucrose,14,2.4011,0.3283
3651,Y22322,FUVMO_sucrose,14,2.3033,0.3283
3651,Y22322,FUVMO_sucrose,14,2.3267,0.3283
3651,Y22322,FUVMO_sucrose,14,2.3477,0.3283
3651,Y22322,FUVMO_sucrose,14,2.2718,0.3283
3651,Y22322,FUVMO_sucrose,14,2.4031,0.3283
3651,Y22322,FUVMO_sucrose,14,2.3492,0.3283
3651,Y22322,FUVMO_sucrose,14,2.3175,0.3283
3776,Y22322,FUVMO_sucrose,14,2.2923,0.3283
3776,Y22322,FUVMO_sucrose,14,2.1601,0.3283
3776,Y22322,FUVMO_sucrose,14,2.2695,0.3283
3776,Y22322,FUVMO_sucrose,14,2.1703,0.3283
3776,Y22322,FUVMO_sucrose,14,2.0667,0.3283
3776,Y22322,FUVMO_sucrose,14,2.0637,0.3283
3776,Y22322,FUVMO_sucrose,14,2.2642,0.3283
3776,Y22322,FUVMO_sucrose,14,2.1105,0.3283
3776,Y22322,FUVMO_sucrose,14,2.1842,0.3283
3776,Y22322,FUVMO_sucrose,14,2.1424,0.3283
3776,Y22322,FUVMO_sucrose,14,2.1433,0.3283
3776,Y22322,FUVMO_sucrose,14,2.136,0.3283
3776,Y22322,FUVMO_sucrose,14,2.0989,0.3283
3776,Y22322,FUVMO_sucrose,14,2.1873,0.3283
3776,Y22322,FUVMO_sucrose,14,2.1543,0.3283
3776,Y22322,FUVMO_sucrose,14,2.154,0.3283
3776,Y22322,FUVMO_sucrose,14,2.0979,0.3283
3776,Y22322,FUVMO_sucrose,14,2.1179,0.3283
3776,Y22322,FUVMO_sucrose,14,2.1382,0.3283
3776,Y22322,FUVMO_sucrose,14,2.1248,0.3283
3776,Y22322,FUVMO_sucrose,14,2.2657,0.3283
3776,Y22322,FUVMO_sucrose,14,2.2917,0.3283
3776,Y22322,FUVMO_sucrose,14,2.1564,0.3283
3882,Y22322,FUVMO_sucrose,14,1.5957,0.3283
3882,Y22322,FUVMO_sucrose,14,1.5117,0.3283
3882,Y22322,FUVMO_sucrose,14,1.6552,0.3283
3882,Y22322,FUVMO_sucrose,14,1.8658,0.3283
3882,Y22322,FUVMO_sucrose,14,1.7032,0.3283
3882,Y22322,FUVMO_sucrose,14,1.7602,0.3283
3882,Y22322,FUVMO_sucrose,14,1.7254,0.3283
4003,Y22322,FUVMO_sucrose,14,1.7561,0.3283
4003,Y22322,FUVMO_sucrose,14,1.7785,0.3283
4003,Y22322,FUVMO_sucrose,14,1.7988,0.3283
4003,Y22322,FUVMO_sucrose,14,1.7681,0.3283
4003,Y22322,FUVMO_sucrose,14,1.8257,0.3283
4003,Y22322,FUVMO_sucrose,14,1.128,0.3283
4003,Y22322,FUVMO_sucrose,14,1.69,0.3283
4003,Y22322,FUVMO_sucrose,14,1.7696,0.3283
4003,Y22322,FUVMO_sucrose,14,1.7814,0.3283
4003,Y22322,FUVMO_sucrose,14,1.1851,0.3283
4003,Y22322,FUVMO_sucrose,14,1.817,0.3283
4003,Y22322,FUVMO_sucrose,14,1.4522,0.3283
4003,Y22322,FUVMO_sucrose,14,1.8326,0.3283
4003,Y22322,FUVMO_sucrose,14,1.4751,0.3283
4003,Y22322,FUVMO_sucrose,14,1.9085,0.3283
4003,Y22322,FUVMO_sucrose,14,1.8553,0.3283
4003,Y22322,FUVMO_sucrose,14,1.9171,0.3283
4003,Y22322,FUVMO_sucrose,14,1.8899,0.3283
4003,Y22322,FUVMO_sucrose,14,1.7264,0.3283
4003,Y22322,FUVMO_sucrose,14,1.882,0.3283
4003,Y22322,FUVMO_sucrose,14,1.5692,0.3283
4003,Y22322,FUVMO_sucrose,14,1.7445,0.3283
4003,Y22322,FUVMO_sucrose,14,1.7326,0.3283
4003,Y22322,FUVMO_sucrose,14,1.6449,0.3283
4003,Y22322,FUVMO_sucrose,14,1.8325,0.3283
4003,Y22322,FUVMO_sucrose,14,1.8516,0.3283
4003,Y22322,FUVMO_sucrose,14,1.7564,0.3283
3882,Y22322,FUVMO_sucrose,14,1.7742,0.3283
3882,Y22322,FUVMO_sucrose,14,1.5424,0.3283
3651,Y22322,FUVMO_sucrose,14,2.2395,0.3283
3651,Y22322,FUVMO_sucrose,14,2.337,0.3283
4159,Y22322,FUVMO_sucrose,14,1.862266667,0.345
4159,Y22322,FUVMO_sucrose,14,1.772266667,0.345
4159,Y22322,FUVMO_sucrose,14,1.815866667,0.345
4159,Y22322,FUVMO_sucrose,14,1.755466667,0.345
4159,Y22322,FUVMO_sucrose,14,2.01,0.345
4159,Y22322,FUVMO_sucrose,14,1.6091,0.3283
4550,Y22322,FUVMO_sucrose,14,1.89328,0.3087
4543,Y22322,FUVMO_sucrose,14,1.96864,0.3087
4543,Y22322,FUVMO_sucrose,14,1.8352,0.3087
4543,Y22322,FUVMO_sucrose,14,1.45728,0.3087
4543,Y22322,FUVMO_sucrose,14,2.03024,0.3087
4543,Y22322,FUVMO_sucrose,14,1.93504,0.3087
4543,Y22322,FUVMO_sucrose,14,1.97728,0.3087
4580,Y22322,FUVMO_sucrose,14,1.89664,0.3087
4585,Y22322,FUVMO_sucrose,14,1.98928,0.3087
4550,Y22322,FUVMO_sucrose,14,2.00512,0.3087
4580,Y22322,FUVMO_sucrose,14,1.96416,0.3087
4535,Y22322,FUVMO_sucrose,14,1.60736,0.3087
4535,Y22322,FUVMO_sucrose,14,1.75456,0.3087
4408,Y22322,FUVMO_sucrose,14,1.87472,0.3087
4408,Y22322,FUVMO_sucrose,14,1.92976,0.3087
4408,Y22322,FUVMO_sucrose,14,1.7128,0.3087
4408,Y22322,FUVMO_sucrose,14,1.97232,0.3087
4408,Y22322,FUVMO_sucrose,14,1.85344,0.3087
4212,Y22322,FUVMO_sucrose,14,1.993333333,0.345
4408,Y22322,FUVMO_sucrose,14,1.82608,0.3087
4408,Y22322,FUVMO_sucrose,14,1.99744,0.3087
4408,Y22322,FUVMO_sucrose,14,1.9344,0.3087
4408,Y22322,FUVMO_sucrose,14,1.74016,0.3087
4408,Y22322,FUVMO_sucrose,14,1.73904,0.3087
4408,Y22322,FUVMO_sucrose,14,2.01856,0.3087
4408,Y22322,FUVMO_sucrose,14,1.9856,0.3087
4408,Y22322,FUVMO_sucrose,14,2.01808,0.3087
4408,Y22322,FUVMO_sucrose,14,1.8344,0.3087
4588,Y22322,FUVMO_sucrose,14,1.86272,0.3087
4551,Y22322,FUVMO_sucrose,14,1.86288,0.3087
4551,Y22322,FUVMO_sucrose,14,1.93744,0.3087
4551,Y22322,FUVMO_sucrose,14,1.86608,0.3087
4551,Y22322,FUVMO_sucrose,14,1.65968,0.3087
4551,Y22322,FUVMO_sucrose,14,1.76512,0.3087
4551,Y22322,FUVMO_sucrose,14,1.73872,0.3087
4585,Y22322,FUVMO_sucrose,14,1.94272,0.3087
4546,Y22322,FUVMO_sucrose,14,1.97424,0.3087
4546,Y22322,FUVMO_sucrose,14,1.93728,0.3087
3800,Y22322,FUVMO_sucrose,14,1.9,0.3283
3800,Y22322,FUVMO_sucrose,14,2.0625,0.3283
3800,Y22322,FUVMO_sucrose,14,1.9348,0.3283
3800,Y22322,FUVMO_sucrose,14,1.8854,0.3283
3800,Y22322,FUVMO_sucrose,14,2.0407,0.3283
3800,Y22322,FUVMO_sucrose,14,1.8515,0.3283
3800,Y22322,FUVMO_sucrose,14,1.826,0.3283
3902,Y22322,FUVMO_sucrose,14,1.949,0.3283
3902,Y22322,FUVMO_sucrose,14,1.9559,0.3283
3902,Y22322,FUVMO_sucrose,14,1.814,0.3283
3902,Y22322,FUVMO_sucrose,14,1.7444,0.3283
3902,Y22322,FUVMO_sucrose,14,1.9384,0.3283
3902,Y22322,FUVMO_sucrose,14,1.5094,0.3283
3902,Y22322,FUVMO_sucrose,14,0.1384,0.3283
3902,Y22322,FUVMO_sucrose,14,0.1532,0.3283
3902,Y22322,FUVMO_sucrose,14,1.8792,0.3283
3902,Y22322,FUVMO_sucrose,14,1.9274,0.3283
3902,Y22322,FUVMO_sucrose,14,1.8803,0.3283
3902,Y22322,FUVMO_sucrose,14,1.9281,0.3283
3902,Y22322,FUVMO_sucrose,14,1.929,0.3283
3902,Y22322,FUVMO_sucrose,14,1.9349,0.3283
3902,Y22322,FUVMO_sucrose,14,1.6805,0.3283
4015,Y22322,FUVMO_sucrose,14,1.9391,0.3283
4015,Y22322,FUVMO_sucrose,14,1.7083,0.3283
4015,Y22322,FUVMO_sucrose,14,1.7582,0.3283
4015,Y22322,FUVMO_sucrose,14,1.7065,0.3283
4015,Y22322,FUVMO_sucrose,14,1.857,0.3283
4015,Y22322,FUVMO_sucrose,14,1.9099,0.3283
4015,Y22322,FUVMO_sucrose,14,1.9406,0.3283
4015,Y22322,FUVMO_sucrose,14,1.9424,0.3283
4015,Y22322,FUVMO_sucrose,14,1.9335,0.3283
4015,Y22322,FUVMO_sucrose,14,1.9954,0.3283
4015,Y22322,FUVMO_sucrose,14,1.7875,0.3283
4015,Y22322,FUVMO_sucrose,14,1.9177,0.3283
4015,Y22322,FUVMO_sucrose,14,1.847,0.3283
4015,Y22322,FUVMO_sucrose,14,1.8048,0.3283
4015,Y22322,FUVMO_sucrose,14,1.9716,0.3283
4015,Y22322,FUVMO_sucrose,14,1.95,0.3283
4015,Y22322,FUVMO_sucrose,14,1.7775,0.3283
3800,Y22322,FUVMO_sucrose,14,2.0517,0.3283
3800,Y22322,FUVMO_sucrose,14,2.0191,0.3283
3800,Y22322,FUVMO_sucrose,14,2.0343,0.3283
3800,Y22322,FUVMO_sucrose,14,2.1504,0.3283
3800,Y22322,FUVMO_sucrose,14,1.9073,0.3283
4015,Y22322,FUVMO_sucrose,14,1.7601,0.3283
4015,Y22322,FUVMO_sucrose,14,1.9444,0.3283
4015,Y22322,FUVMO_sucrose,14,1.8451,0.3283
4013,Y22322,FUVMO_sucrose,14,1.9053,0.3283
4191,Y22322,FUVMO_sucrose,14,1.895066667,0.345
4191,Y22322,FUVMO_sucrose,14,1.865866667,0.345
4191,Y22322,FUVMO_sucrose,14,1.929333333,0.345
4191,Y22322,FUVMO_sucrose,14,1.828933333,0.345
4191,Y22322,FUVMO_sucrose,14,2.300933333,0.345
4191,Y22322,FUVMO_sucrose,14,2.104533333,0.345
4191,Y22322,FUVMO_sucrose,14,2.326266667,0.345
4191,Y22322,FUVMO_sucrose,14,2.193733333,0.345
4191,Y22322,FUVMO_sucrose,14,2.061066667,0.345
4191,Y22322,FUVMO_sucrose,14,1.948,0.345
4191,Y22322,FUVMO_sucrose,14,1.814,0.345
4191,Y22322,FUVMO_sucrose,14,1.658533333,0.345
4191,Y22322,FUVMO_sucrose,14,1.8628,0.345
4191,Y22322,FUVMO_sucrose,14,1.85,0.345
4191,Y22322,FUVMO_sucrose,14,1.869866667,0.345
4191,Y22322,FUVMO_sucrose,14,2.146133333,0.345
4191,Y22322,FUVMO_sucrose,14,1.946266667,0.345
4191,Y22322,FUVMO_sucrose,14,1.939466667,0.345
4191,Y22322,FUVMO_sucrose,14,1.830533333,0.345
4191,Y22322,FUVMO_sucrose,14,2.028133333,0.345
4191,Y22322,FUVMO_sucrose,14,2.010266667,0.345
4191,Y22322,FUVMO_sucrose,14,1.7624,0.345
4191,Y22322,FUVMO_sucrose,14,2.257866667,0.345
4277,Y22322,FUVMO_sucrose,14,2.47136,0.3087
4277,Y22322,FUVMO_sucrose,14,0.4504,0.3087
4277,Y22322,FUVMO_sucrose,14,0.3752,0.3087
4277,Y22322,FUVMO_sucrose,14,0.25136,0.3087
4277,Y22322,FUVMO_sucrose,14,2.37472,0.3087
4277,Y22322,FUVMO_sucrose,14,0.26704,0.3087
4377,Y22322,FUVMO_sucrose,14,1.78432,0.3087
4377,Y22322,FUVMO_sucrose,14,1.93088,0.3087
4377,Y22322,FUVMO_sucrose,14,1.89472,0.3087
4377,Y22322,FUVMO_sucrose,14,1.92,0.3087
4534,Y22322,FUVMO_sucrose,14,1.83216,0.3087
4534,Y22322,FUVMO_sucrose,14,1.93984,0.3087
4277,Y22322,FUVMO_sucrose,14,0.2768,0.3087
4277,Y22322,FUVMO_sucrose,14,2.30576,0.3087
4277,Y22322,FUVMO_sucrose,14,2.44176,0.3087
4277,Y22322,FUVMO_sucrose,14,0.42432,0.3087
4357,Y22322,FUVMO_sucrose,14,2.1176,0.3087
4357,Y22322,FUVMO_sucrose,14,2.00352,0.3087
4357,Y22322,FUVMO_sucrose,14,1.96512,0.3087
4357,Y22322,FUVMO_sucrose,14,2.04368,0.3087
4357,Y22322,FUVMO_sucrose,14,1.87728,0.3087
4357,Y22322,FUVMO_sucrose,14,2.0976,0.3087
4357,Y22322,FUVMO_sucrose,14,2.14928,0.3087
4357,Y22322,FUVMO_sucrose,14,2.10848,0.3087
4357,Y22322,FUVMO_sucrose,14,2.05344,0.3087
4357,Y22322,FUVMO_sucrose,14,2.07424,0.3087
4357,Y22322,FUVMO_sucrose,14,1.79248,0.3087
4357,Y22322,FUVMO_sucrose,14,2.13488,0.3087
4463,Y22322,FUVMO_sucrose,14,2.04608,0.3087
4463,Y22322,FUVMO_sucrose,14,2.07936,0.3087
4463,Y22322,FUVMO_sucrose,14,1.95312,0.3087
4463,Y22322,FUVMO_sucrose,14,2.35712,0.3087
4463,Y22322,FUVMO_sucrose,14,2.23456,0.3087
4463,Y22322,FUVMO_sucrose,14,2.07088,0.3087
4463,Y22322,FUVMO_sucrose,14,2.1344,0.3087
4463,Y22322,FUVMO_sucrose,14,2.24688,0.3087
4463,Y22322,FUVMO_sucrose,14,2.10832,0.3087
4463,Y22322,FUVMO_sucrose,14,2.15584,0.3087
4463,Y22322,FUVMO_sucrose,14,2.10448,0.3087
4463,Y22322,FUVMO_sucrose,14,2.16944,0.3087
4463,Y22322,FUVMO_sucrose,14,2.1192,0.3087
4463,Y22322,FUVMO_sucrose,14,2.13504,0.3087
4463,Y22322,FUVMO_sucrose,14,1.95664,0.3087
4463,Y22322,FUVMO_sucrose,14,2.0608,0.3087
4463,Y22322,FUVMO_sucrose,14,1.92272,0.3087
4463,Y22322,FUVMO_sucrose,14,2.18816,0.3087
4463,Y22322,FUVMO_sucrose,14,1.9824,0.3087
4463,Y22322,FUVMO_sucrose,14,2.012,0.3087
4463,Y22322,FUVMO_sucrose,14,2.15152,0.3087
4463,Y22322,FUVMO_sucrose,14,2.2144,0.3087
4463,Y22322,FUVMO_sucrose,14,2.07616,0.3087
4463,Y22322,FUVMO_sucrose,14,2.03808,0.3087
4463,Y22322,FUVMO_sucrose,14,2.06912,0.3087
4463,Y22322,FUVMO_sucrose,14,1.99424,0.3087
4463,Y22322,FUVMO_sucrose,14,2.06384,0.3087
4463,Y22322,FUVMO_sucrose,14,2.10848,0.3087
4543,Y22322,FUVMO_sucrose,14,1.81376,0.3087
4585,Y22322,FUVMO_sucrose,14,1.96928,0.3087
4357,Y22322,FUVMO_sucrose,14,1.54352,0.3087
4357,Y22322,FUVMO_sucrose,14,2.13264,0.3087
4588,Y22322,FUVMO_sucrose,14,1.74784,0.3087
4588,Y22322,FUVMO_sucrose,14,1.96416,0.3087
4601,Y22322,FUVMO_sucrose,14,2.0896,0.3087
4601,Y22322,FUVMO_sucrose,14,1.88816,0.3087
4601,Y22322,FUVMO_sucrose,14,1.904,0.3087
4601,Y22322,FUVMO_sucrose,14,1.98112,0.3087
4601,Y22322,FUVMO_sucrose,14,1.9216,0.3087
4601,Y22322,FUVMO_sucrose,14,1.85664,0.3087
3882,Y22322,FUVMO_sucrose,14,1.7493,0.3283
3882,Y22322,FUVMO_sucrose,14,1.6381,0.3283
3882,Y22322,FUVMO_sucrose,14,1.6403,0.3283
3882,Y22322,FUVMO_sucrose,14,1.7026,0.3283
3882,Y22322,FUVMO_sucrose,14,1.6619,0.3283
3882,Y22322,FUVMO_sucrose,14,1.6478,0.3283
3882,Y22322,FUVMO_sucrose,14,1.6462,0.3283
3882,Y22322,FUVMO_sucrose,14,1.606,0.3283
3882,Y22322,FUVMO_sucrose,14,1.6147,0.3283
3882,Y22322,FUVMO_sucrose,14,1.6759,0.3283
3882,Y22322,FUVMO_sucrose,14,1.6759,0.3283
3882,Y22322,FUVMO_sucrose,14,1.6378,0.3283
3882,Y22322,FUVMO_sucrose,14,1.7127,0.3283
3882,Y22322,FUVMO_sucrose,14,1.6853,0.3283
3882,Y22322,FUVMO_sucrose,14,1.6866,0.3283
3882,Y22322,FUVMO_sucrose,14,1.6851,0.3283
3882,Y22322,FUVMO_sucrose,14,1.6401,0.3283
NULL,Y22322,FUVMO_sucrose,14,2.4331,0.3283
NULL,Y22322,FUVMO_sucrose,14,0.1472,0.3283
NULL,Y22322,FUVMO_sucrose,14,2.353,0.3283
NULL,Y22322,FUVMO_sucrose,14,1.6872,0.3283
3978,Y22322,FUVMO_sucrose,14,1.8911,0.3283
3978,Y22322,FUVMO_sucrose,14,1.8388,0.3283
3978,Y22322,FUVMO_sucrose,14,1.7162,0.3283
3978,Y22322,FUVMO_sucrose,14,1.7365,0.3283
3978,Y22322,FUVMO_sucrose,14,1.6644,0.3283
3978,Y22322,FUVMO_sucrose,14,1.7908,0.3283
3978,Y22322,FUVMO_sucrose,14,1.6841,0.3283
3978,Y22322,FUVMO_sucrose,14,1.7914,0.3283
3978,Y22322,FUVMO_sucrose,14,1.7876,0.3283
3978,Y22322,FUVMO_sucrose,14,1.7247,0.3283
3978,Y22322,FUVMO_sucrose,14,1.7504,0.3283
3978,Y22322,FUVMO_sucrose,14,1.8748,0.3283
3978,Y22322,FUVMO_sucrose,14,1.6687,0.3283
3978,Y22322,FUVMO_sucrose,14,1.8298,0.3283
3978,Y22322,FUVMO_sucrose,14,1.8457,0.3283
3978,Y22322,FUVMO_sucrose,14,1.7791,0.3283
3978,Y22322,FUVMO_sucrose,14,1.7787,0.3283
3978,Y22322,FUVMO_sucrose,14,1.8189,0.3283
3978,Y22322,FUVMO_sucrose,14,1.8559,0.3283
4068,Y22322,FUVMO_sucrose,14,1.697,0.3283
4068,Y22322,FUVMO_sucrose,14,1.6634,0.3283
4068,Y22322,FUVMO_sucrose,14,1.9153,0.3283
4068,Y22322,FUVMO_sucrose,14,1.7272,0.3283
4068,Y22322,FUVMO_sucrose,14,1.6058,0.3283
4068,Y22322,FUVMO_sucrose,14,1.7752,0.3283
4068,Y22322,FUVMO_sucrose,14,2.0492,0.3283
4068,Y22322,FUVMO_sucrose,14,1.8562,0.3283
4068,Y22322,FUVMO_sucrose,14,1.6606,0.3283
4068,Y22322,FUVMO_sucrose,14,1.7891,0.3283
4141,Y22322,FUVMO_sucrose,14,2.3376,0.3283
4141,Y22322,FUVMO_sucrose,14,1.6384,0.345
4141,Y22322,FUVMO_sucrose,14,1.427866667,0.345
4141,Y22322,FUVMO_sucrose,14,2.492533333,0.345
4141,Y22322,FUVMO_sucrose,14,2.621066667,0.345
4141,Y22322,FUVMO_sucrose,14,2.4644,0.345
4141,Y22322,FUVMO_sucrose,14,1.6416,0.345
4141,Y22322,FUVMO_sucrose,14,1.8152,0.345
4141,Y22322,FUVMO_sucrose,14,1.676933333,0.345
4141,Y22322,FUVMO_sucrose,14,2.1024,0.345
4141,Y22322,FUVMO_sucrose,14,2.506933333,0.345
4141,Y22322,FUVMO_sucrose,14,2.228933333,0.345
4141,Y22322,FUVMO_sucrose,14,2.114,0.3283
4141,Y22322,FUVMO_sucrose,14,2.184,0.3283
4141,Y22322,FUVMO_sucrose,14,2.17,0.3283
4141,Y22322,FUVMO_sucrose,14,2.208,0.3283
4141,Y22322,FUVMO_sucrose,14,2.3953,0.3283
4141,Y22322,FUVMO_sucrose,14,2.3236,0.3283
4141,Y22322,FUVMO_sucrose,14,2.274,0.3283
4435,Y22322,FUVMO_sucrose,14,2.08144,0.3087
4435,Y22322,FUVMO_sucrose,14,2.04784,0.3087
4435,Y22322,FUVMO_sucrose,14,1.9392,0.3087
4435,Y22322,FUVMO_sucrose,14,1.86768,0.3087
4435,Y22322,FUVMO_sucrose,14,2.07536,0.3087
4435,Y22322,FUVMO_sucrose,14,2.18176,0.3087
4435,Y22322,FUVMO_sucrose,14,1.96976,0.3087
4435,Y22322,FUVMO_sucrose,14,1.98736,0.3087
4435,Y22322,FUVMO_sucrose,14,2.1304,0.3087
4435,Y22322,FUVMO_sucrose,14,2.24112,0.3087
4518,Y22322,FUVMO_sucrose,14,2.11472,0.3087
4518,Y22322,FUVMO_sucrose,14,2.11248,0.3087
4519,Y22322,FUVMO_sucrose,14,2.01712,0.3087
4519,Y22322,FUVMO_sucrose,14,2.25296,0.3087
4519,Y22322,FUVMO_sucrose,14,2.06768,0.3087
4518,Y22322,FUVMO_sucrose,14,2.34592,0.3087
4519,Y22322,FUVMO_sucrose,14,1.84112,0.3087
4519,Y22322,FUVMO_sucrose,14,2.08272,0.3087
4519,Y22322,FUVMO_sucrose,14,2.03616,0.3087
4519,Y22322,FUVMO_sucrose,14,2.00432,0.3087
4519,Y22322,FUVMO_sucrose,14,2.12144,0.3087
4519,Y22322,FUVMO_sucrose,14,2.16784,0.3087
4519,Y22322,FUVMO_sucrose,14,1.96304,0.3087
4519,Y22322,FUVMO_sucrose,14,2.06896,0.3087
4519,Y22322,FUVMO_sucrose,14,2.02752,0.3087
4519,Y22322,FUVMO_sucrose,14,2.11488,0.3087
4519,Y22322,FUVMO_sucrose,14,2.0456,0.3087
4519,Y22322,FUVMO_sucrose,14,1.904,0.3087
4519,Y22322,FUVMO_sucrose,14,2.07696,0.3087
4519,Y22322,FUVMO_sucrose,14,2.0032,0.3087
4519,Y22322,FUVMO_sucrose,14,2.0336,0.3087
4519,Y22322,FUVMO_sucrose,14,2.08912,0.3087
4546,Y22322,FUVMO_sucrose,14,2.0752,0.3087
4546,Y22322,FUVMO_sucrose,14,2.0144,0.3087
4546,Y22322,FUVMO_sucrose,14,1.93552,0.3087
4546,Y22322,FUVMO_sucrose,14,2.10128,0.3087
4546,Y22322,FUVMO_sucrose,14,2.05344,0.3087
3678,Y22322,FUVMO_sucrose,14,2.3186,0.3283
3678,Y22322,FUVMO_sucrose,14,2.2862,0.3283
3678,Y22322,FUVMO_sucrose,14,2.3692,0.3283
3678,Y22322,FUVMO_sucrose,14,2.3664,0.3283
3678,Y22322,FUVMO_sucrose,14,2.2339,0.3283
3678,Y22322,FUVMO_sucrose,14,2.3031,0.3283
3678,Y22322,FUVMO_sucrose,14,2.3337,0.3283
3678,Y22322,FUVMO_sucrose,14,2.338,0.3283
3678,Y22322,FUVMO_sucrose,14,2.1524,0.3283
3678,Y22322,FUVMO_sucrose,14,2.1185,0.3283
3894,Y22322,FUVMO_sucrose,14,1.8454,0.3283
3894,Y22322,FUVMO_sucrose,14,1.8836,0.3283
3894,Y22322,FUVMO_sucrose,14,1.8478,0.3283
3894,Y22322,FUVMO_sucrose,14,1.7733,0.3283
3894,Y22322,FUVMO_sucrose,14,1.8795,0.3283
3894,Y22322,FUVMO_sucrose,14,1.8758,0.3283
3894,Y22322,FUVMO_sucrose,14,1.8154,0.3283
3894,Y22322,FUVMO_sucrose,14,1.7697,0.3283
3894,Y22322,FUVMO_sucrose,14,1.8892,0.3283
3894,Y22322,FUVMO_sucrose,14,1.8347,0.3283
3894,Y22322,FUVMO_sucrose,14,1.8329,0.3283
3894,Y22322,FUVMO_sucrose,14,1.7755,0.3283
3894,Y22322,FUVMO_sucrose,14,1.8624,0.3283
3894,Y22322,FUVMO_sucrose,14,1.8012,0.3283
3894,Y22322,FUVMO_sucrose,14,1.8071,0.3283
3894,Y22322,FUVMO_sucrose,14,1.5901,0.3283
3894,Y22322,FUVMO_sucrose,14,1.7673,0.3283
3894,Y22322,FUVMO_sucrose,14,1.6796,0.3283
3894,Y22322,FUVMO_sucrose,14,1.7992,0.3283
3894,Y22322,FUVMO_sucrose,14,1.8925,0.3283
3894,Y22322,FUVMO_sucrose,14,1.8427,0.3283
3894,Y22322,FUVMO_sucrose,14,1.8922,0.3283
3894,Y22322,FUVMO_sucrose,14,1.5463,0.3283
3894,Y22322,FUVMO_sucrose,14,1.6039,0.3283
NULL,Y22322,FUVMO_sucrose,14,0.1431,0.3283
NULL,Y22322,FUVMO_sucrose,14,1.5335,0.3283
NULL,Y22322,FUVMO_sucrose,14,2.6097,0.3283
NULL,Y22322,FUVMO_sucrose,14,1.5044,0.3283
4003,Y22322,FUVMO_sucrose,14,1.8176,0.3283
3678,Y22322,FUVMO_sucrose,14,2.1506,0.3283
3678,Y22322,FUVMO_sucrose,14,2.3423,0.3283
3678,Y22322,FUVMO_sucrose,14,2.3439,0.3283
3678,Y22322,FUVMO_sucrose,14,2.2752,0.3283
4003,Y22322,FUVMO_sucrose,14,1.157,0.3283
4003,Y22322,FUVMO_sucrose,14,1.8929,0.3283
4013,Y22322,FUVMO_sucrose,14,1.8469,0.3283
4013,Y22322,FUVMO_sucrose,14,1.878,0.3283
4013,Y22322,FUVMO_sucrose,14,1.9038,0.3283
4013,Y22322,FUVMO_sucrose,14,1.8031,0.3283
4100,Y22322,FUVMO_sucrose,14,1.6479,0.3283
4100,Y22322,FUVMO_sucrose,14,1.6535,0.3283
4100,Y22322,FUVMO_sucrose,14,1.6575,0.3283
4100,Y22322,FUVMO_sucrose,14,1.7277,0.3283
4100,Y22322,FUVMO_sucrose,14,1.2789,0.3283
4100,Y22322,FUVMO_sucrose,14,1.6435,0.3283
4100,Y22322,FUVMO_sucrose,14,1.5587,0.3283
4100,Y22322,FUVMO_sucrose,14,1.6873,0.3283
4100,Y22322,FUVMO_sucrose,14,1.6136,0.3283
4103,Y22322,FUVMO_sucrose,14,1.7618,0.3283
